"id","titulo","categ","operacion","tipo_inmueble","precio","moneda","condicion","barrio","departamento","direccion","zip","lat","long","terraza","baulera","biblio","cocina","comedor","depserv","dormsuite","entrepiso","escritorio","estar","lavadero","livingcomedor","living","patio","playroom","toilette","vestidor","aircond","calefacc","tenis","asc_serv","estacionam_cortesia","gym","guarderia","internet","jardin","kitchenette","lavadero_2","losa_rad","parrillero","piscina","sala_reuniones","spa","salon_comunal","seguridad","jacuzzi","tipo_inmueble_2","operacion_2","amoblado","banos","ap_ppiso","dormitorios","tipo_edif","estado","expensas","luminosidad","sup_constru","sup_terr","orientacion","antiguedad","altillo","bodega","galeria","sotano","alarma","futbol","estufa_lena","porton_electr","garage","tipo_ubicacion","num_plantas","agua_corr","gas_caneria","luz_electr","acceso","disposicion","horario_contacto","apto_profesional","condicion_2","aircond_pamb","calefacc_pamb","estacionamiento","mascotas","ambientes","ascensores","capacidad_personas","pisos_edificio","casco","casa_casero","antig_casco","estado_casco","galpones","tanque_agua","desag_cloaca","pavimento","alarma_2","deposito","sist_incendio","vestuario","localizacion_local","balcon","comedor_diario","bar","caja_seg","golf","paddle","pileta","sauna","solarium","salon_comunal_2","quincho","basquet","volley","hogar_lena","salamandra","vigilancia","sup_contru_2","amb_casco","recepcion","cobertura_techo","tipo_cochera","mes","dia","ano","fuente"
"MLU451370087","Casa Carrasco. 4 Dormitorios. 4 Ba<f1>os. Piscina. Barbacoa","MLU1468","Venta","Casas",1600000,"USD","used","Carrasco","Montevideo","Carrasco sur 1111",NA,NA,NA,"No","S<ed>","No","S<ed>","S<ed>","S<ed>","S<ed>","No","S<ed>","S<ed>","S<ed>","No","S<ed>","S<ed>","S<ed>","S<ed>","S<ed>","S<ed>","S<ed>","No",NA,NA,"No",NA,"S<ed>","S<ed>",NA,NA,NA,"S<ed>","S<ed>",NA,NA,NA,"S<ed>","S<ed>","Casas","Venta",NA,"4",NA,"4","Casa","Excelente",NA,"Muy buena",865,4012,NA,"Max 20 a<f1>os","No","No","No","No","S<ed>","No","S<ed>","S<ed>","S<ed>",NA,"2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"febrero",23,2018,"meli"
"MLU449453582","Excelente Apartamento En Pocitos Como A Nuevo!!","MLU1474","Venta","Apartamentos",237000,"USD","used","Pocitos","Montevideo","Gabriel Pereira y 26 de Marzo 1111",NA,NA,NA,"S<ed>","No","No","S<ed>","S<ed>","No","No","No","No","No","S<ed>","S<ed>","No","No","No","S<ed>","No","S<ed>","S<ed>","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","Apartamentos","Venta","S<ed>","2","3","2","Departamento","Excelente","9500","Muy buena",65,65,"Frente","M<e1>s de 40 a<f1>os",NA,NA,NA,NA,NA,NA,NA,NA,"No","Sobre calle",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"febrero",23,2018,"meli"
"MLU447416983","Gral Flores Y Propios! Local 480m + Fdo 500m Aprox","MLU1483","Venta","Locales",370000,"USD","used","Cerrito","Montevideo","GRAL FLORES Y PROPIOS! LOCAL 480M + FDO 500M APROX 0000",NA,NA,NA,NA,NA,NA,"No",NA,NA,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",NA,NA,NA,NA,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,"No",NA,"Locales","Venta",NA,"2",NA,NA,NA,"Bueno",NA,"Buena",480,1000,NA,"M<e1>s de 40 a<f1>os",NA,NA,NA,NA,"No",NA,NA,NA,NA,NA,"1","No","No","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","S<ed>","No","No","A la calle",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"febrero",23,2018,"meli"
"MLU449377994","21 De Set Esq. Rbla.3 Dorm.estar/hogar.serv.gjex2!","MLU1474","Venta","Apartamentos",490000,"USD","used","Pocitos","Montevideo","21 DE SET ESQ. RAMBLA.3 DORM/ESTAR/HOGAR.SERV.GARAJEx2!! 0000",NA,NA,NA,"S<ed>","No","No","S<ed>","No","S<ed>","S<ed>","No","No","No","S<ed>","S<ed>","No","No","No","S<ed>","No","No","S<ed>","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","Apartamentos","Venta",NA,"2",NA,"3","Departamento","Excelente","20625",NA,157,157,NA,"Max 30 a<f1>os",NA,NA,NA,NA,NA,NA,NA,NA,"S<ed>",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"febrero",23,2018,"meli"
"MLU447330289","Viva En El Coraz<f3>n De La Blanqueada","MLU1474","Venta","Apartamentos",154000,"USD","used","La Blanqueada","Montevideo","VIVA EN EL CORAZ<d3>N DE LA BLANQUEADA 0000",NA,NA,NA,"No","No","No","S<ed>","No","No","No","No","No","No","S<ed>","S<ed>","No","No","No","No","No","S<ed>","No","No","No","No","No","No","No","No","No","No","No","S<ed>","S<ed>","No","No","S<ed>","S<ed>","No","Apartamentos","Venta","No","1",NA,"2","Departamento","Excelente","3000","Buena",62,62,"Frente","Max 20 a<f1>os",NA,NA,NA,NA,NA,NA,NA,NA,"S<ed>","Sobre calle",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"febrero",23,2018,"meli"
"MLU449347726","Ed. Salentis Verdi - Verdi Y Donizetti. A Estrenar","MLU1474","Venta","Apartamentos",230000,"USD","used","Buceo","Montevideo","ED. SALENTIS VERDI - VERDI Y DONIZETTI. A ESTRENAR 0000",NA,NA,NA,"No","No","No","S<ed>","No","No","S<ed>","No","No","No","No","S<ed>","No","S<ed>","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","S<ed>","No","No","No","No","No","No","Apartamentos","Venta","No","2","4","2","Departamento","Excelente",NA,"Muy buena",129,129,"Frente","A estrenar",NA,NA,NA,NA,NA,NA,NA,NA,"No","Otro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"febrero",23,2018,"meli"
"MLU446305025","Local Comercial En Excelente Esquina","MLU1483","Venta","Locales",390000,"USD","used","Goes","Montevideo","Excelente Local a Pasos del MAM 2017",NA,NA,NA,NA,NA,NA,"No",NA,NA,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",NA,NA,NA,NA,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,"No",NA,"Locales","Venta",NA,"2",NA,NA,NA,"Muy bueno",NA,"Muy buena",500,250,NA,"Max 20 a<f1>os",NA,NA,NA,NA,"No",NA,NA,NA,"No",NA,"2","S<ed>","No","S<ed>",NA,NA,"10 a 19 hs",NA,NA,NA,NA,NA,NA,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No","No","No","A la calle",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"febrero",23,2018,"meli"
"MLU451319445","Penthouse De Calidad! Doble Garage. Box. 4 Dorm. 4 Ba<f1>os.","MLU1474","Venta","Apartamentos",650000,"USD","used","Villa Biarritz","Montevideo","21 de Setiembre esq Francisco Vidal 0000",NA,NA,NA,"S<ed>","No","No","S<ed>","S<ed>","S<ed>","S<ed>","No","No","S<ed>","No","S<ed>","S<ed>","No","No","S<ed>","S<ed>","No","S<ed>","No","S<ed>","No","No","No","No","No","No","No","S<ed>","S<ed>","No","No","No","No","S<ed>","S<ed>","Apartamentos","Venta",NA,"4","1","4","Penthouse","Excelente","27000","Muy buena",158,210,"Frente","Max 10 a<f1>os",NA,NA,NA,NA,NA,NA,NA,NA,"S<ed>",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2",NA,"10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"febrero",23,2018,"meli"
"MLU451157743","Apartamento Ciudad Vieja  En Venta - Bartolome Mitre Y Cerrito. Bello Y Reborati","MLU1474","Venta","Apartamentos",125000,"USD","not_specified","Ciudad Vieja","Montevideo","Apartamento Ciudad Vieja  en Venta - Bartolome Mitre y Cerrito. Bello y Reborati",NA,NA,NA,NA,NA,NA,"S<ed>",NA,NA,NA,NA,NA,NA,NA,"S<ed>",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Apartamentos","Venta",NA,"1",NA,"2","Departamento","Bueno","3000",NA,89,89,NA,"M<e1>s de 40 a<f1>os",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Lunes a Viernes. 10:00 hasta 18:00",NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"febrero",23,2018,"meli"
"MLU451157497","Apartamento Centro  En Venta - Av Libertador  Ap","MLU1474","Venta","Apartamentos",380000,"USD","not_specified","Centro","Montevideo","Muy buen Apto de categor<ed>a con amplios ambientes - Centro",NA,NA,NA,"S<ed>",NA,NA,"S<ed>",NA,NA,NA,NA,"S<ed>","S<ed>","S<ed>","S<ed>",NA,NA,NA,NA,NA,NA,"S<ed>",NA,"S<ed>",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"S<ed>",NA,"Apartamentos","Venta",NA,"2","2","3","Departamento","Bueno","17553",NA,317,347,NA,"M<e1>s de 40 a<f1>os",NA,NA,NA,NA,NA,NA,NA,NA,"S<ed>",NA,NA,NA,NA,NA,NA,NA,"Lunes a Viernes. 10:00 hasta 18:00","S<ed>",NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"febrero",23,2018,"meli"
"MLU450855540","Nuevo 3 Suites / 5 Ba<f1>os . Gge","MLU1474","Venta","Apartamentos",370000,"USD","used","Pocitos","Montevideo","Av.Brasil   prox Ellauri 7888",NA,NA,NA,"No","No","No","No","No","S<ed>","S<ed>","No","No","No","S<ed>","S<ed>","No","No","No","S<ed>","S<ed>","S<ed>","S<ed>","No","No","No","S<ed>","No","No","No","No","No","S<ed>","S<ed>","No","S<ed>","No","S<ed>","S<ed>","No","Apartamentos","Venta","No","M<e1>s de 4","1","3","Departamento","Excelente","15000","Muy buena",117,117,"Frente","Max 05 a<f1>os",NA,NA,NA,NA,NA,NA,NA,NA,"S<ed>","Sobre calle",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"febrero",23,2018,"meli"
"MLU447362333","Barreiro Y Achiras Ed. Deja Vu","MLU1474","Venta","Apartamentos",165000,"USD","used","Pocitos","Montevideo","BARREIRO Y ACHIRAS ED. DEJA VU 0000",NA,NA,NA,"S<ed>","No","No","S<ed>","No","No","No","No","No","No","No","S<ed>","No","No","No","No","No","No","No","No","No","No","S<ed>","No","No","No","No","S<ed>","S<ed>","S<ed>","No","No","No","No","No","No","Apartamentos","Venta","No","1",NA,"1","Penthouse",NA,NA,"Buena",44,44,NA,"A estrenar",NA,NA,NA,NA,NA,NA,NA,NA,"No","Otro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"febrero",23,2018,"meli"
"MLU447970478","A Pasos Del Mar!! 3 Dorm. Serv. Terr Lav Y Gje X 1","MLU1474","Venta","Apartamentos",650000,"USD","used","Pocitos","Montevideo","A PASOS DEL MAR!! 3 DORM. SERV. TERR LAV Y GJE X 1 0000",NA,NA,NA,"S<ed>","No","No","S<ed>","No","S<ed>","S<ed>","No","No","S<ed>","S<ed>","S<ed>","No","S<ed>","No","S<ed>","No","No","S<ed>","No","No","No","No","No","No","No","No","No","S<ed>","S<ed>","No","No","No","S<ed>","No","No","Apartamentos","Venta","No","2",NA,"3","Departamento","Excelente","14000","Buena",189,189,"Frente","A estrenar",NA,NA,NA,NA,NA,NA,NA,NA,"S<ed>","Otro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"febrero",23,2018,"meli"
"MLU450885404","Galp<f3>n Prado Norte A Metros De Mill<e1>n. Acceso Camiones","MLU1483","Venta","Locales",890000,"USD","used","Prado","Montevideo","Pondal y Av. Mill<e1>n 27116751",NA,NA,NA,NA,NA,NA,"No",NA,NA,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",NA,NA,NA,NA,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,"No",NA,"Locales","Venta",NA,"M<e1>s de 4",NA,NA,NA,"Bueno",NA,"Buena",2199,2746,NA,"M<e1>s de 40 a<f1>os",NA,NA,NA,NA,"No",NA,NA,NA,"No",NA,"1","No","No","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No","No","No","A la calle",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"febrero",23,2018,"meli"
"MLU451208890","2 Casas En Venta En Buceo. Montevideo. Ideal Inversores","MLU1468","Venta","Casas",330000,"USD","used","Buceo","Montevideo","Av. Italia y Bv. Batlle y Ord<f3><f1>ez 000",NA,NA,NA,"No","No","No","S<ed>","No","No","No","No","No","No","S<ed>","S<ed>","No","No","No","No","No","No","No","No",NA,NA,"No",NA,"No","No",NA,NA,NA,"S<ed>","No",NA,NA,NA,"No","No","Casas","Venta",NA,"2",NA,"4","Casa","Bueno",NA,"Buena",104,500,"Norte","M<e1>s de 40 a<f1>os","No","No","No","No","No","No","No","No","No","Sobre calle","2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"febrero",23,2018,"meli"
"MLU449940381","Imperdible!! Como A Nuevo. Al Frente Con Balcon Y Gge.","MLU1474","Venta","Apartamentos",350000,"USD","used","Pocitos","Montevideo","Berro y Masini 0",NA,NA,NA,"No","No","No","S<ed>","S<ed>","No","No","No","No","No","No","S<ed>","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","Apartamentos","Venta",NA,"3","3","3","Departamento","Excelente","10000","Muy buena",108,108,"Frente","M<e1>s de 40 a<f1>os",NA,NA,NA,NA,NA,NA,NA,NA,"S<ed>","Sobre calle",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2",NA,"10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"febrero",23,2018,"meli"
"MLU449979842","Local Comercial Admite Diferentes Rubros! Ideal 2 Locales!","MLU1483","Venta","Locales",155000,"USD","used","Reducto","Montevideo","Blandengues 1552",NA,NA,NA,NA,NA,NA,"S<ed>",NA,NA,NA,"S<ed>",NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",NA,NA,NA,NA,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,"No",NA,"Locales","Venta",NA,"2",NA,NA,NA,"Bueno",NA,NA,183,111,NA,"M<e1>s de 40 a<f1>os",NA,NA,NA,NA,"No",NA,NA,NA,"No",NA,"2","S<ed>","No","S<ed>",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No","No","No","A la calle",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"febrero",23,2018,"meli"
"MLU447579108","Apartamento 1 Dormitorio Con Vista Al Mar!","MLU1474","Venta","Apartamentos",185000,"USD","used","Puerto Buceo","Montevideo","Benigno Paiva y Rambla 0000",NA,NA,NA,"S<ed>","No","No","S<ed>","No","No","No","No","No","No","No","S<ed>","No","No","No","No","No","No","S<ed>","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","Apartamentos","Venta",NA,"1",NA,"1","Departamento",NA,NA,"Buena",47,47,"Frente","A estrenar",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Otro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"febrero",23,2018,"meli"
"MLU448422441","Piso Alto Frente Al Mar","MLU1474","Venta","Apartamentos",160000,"USD","not_specified","Malvin","Montevideo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Apartamentos","Venta",NA,"1",NA,"1","Apartamento",NA,NA,NA,42,42,NA,"-",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"febrero",23,2018,"meli"
"MLU451208848","Casa En Venta. La Blanqueada. Montevideo. 2 Dormitorios","MLU1468","Venta","Casas",135000,"USD","used","La Blanqueada","Montevideo","Belgrano y Pedro Escuder 0000",NA,NA,NA,"No","No","No","S<ed>","No","No","No","No","No","No","No","S<ed>","No","No","No","No","No","No","No","No",NA,NA,"No",NA,"No","S<ed>",NA,NA,NA,"No","No",NA,NA,NA,"No","No","Casas","Venta",NA,"1",NA,"2","Casa","Bueno",NA,"Muy buena",55,77,"Este","M<e1>s de 40 a<f1>os","No","No","No","No","No","No","No","No","No","Sobre calle","1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"febrero",23,2018,"meli"
"MLU451205459","Muy Buena Residencia Con Todas Las Comodidades","MLU1468","Venta","Casas",230000,"USD","used","La Comercial","Montevideo","DEFENSA A 300MTS DE GARIBALDI  0000",NA,NA,NA,"No","No","No","S<ed>","S<ed>","No","S<ed>","No","No","S<ed>","No","No","S<ed>","No","No","No","No","S<ed>","No","No",NA,NA,"No",NA,"No","S<ed>",NA,NA,NA,"S<ed>","No",NA,NA,NA,"No","No","Casas","Venta",NA,"2",NA,"3","Casa","Muy bueno",NA,"Muy buena",124,343,"Este","M<e1>s de 40 a<f1>os","No","No","No","No","No","No","S<ed>","No","S<ed>","Sobre calle","1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"febrero",23,2018,"meli"
"MLU449002692","Rambla... Planta <da>nica 2d. Patio Y Gjex2!","MLU1474","Venta","Apartamentos",395000,"USD","used","Malvin","Montevideo","RAMBLA... PLANTA <da>NICA 2D. PATIO Y GJEX2! 0000",NA,NA,NA,"S<ed>","No","No","S<ed>","No","No","S<ed>","No","No","No","S<ed>","S<ed>","No","S<ed>","No","No","No","No","S<ed>","S<ed>","No","No","S<ed>","No","No","No","No","No","S<ed>","S<ed>","S<ed>","No","No","S<ed>","S<ed>","No","Apartamentos","Venta","No","2",NA,"2","Departamento","Excelente","6200","Buena",139,139,"Frente","Max 20 a<f1>os",NA,NA,NA,NA,NA,NA,NA,NA,"S<ed>","Otro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"febrero",23,2018,"meli"
